Index, Weight,Height
12460,136.7279,70.4825
12461,122.6077,69.32572
12462,148.9945,67.52547
12463,131.0125,65.62965
12464,128.1211,67.89239
12465,116.1115,68.12894
12466,146.4172,69.54996
12467,125.8277,66.8999
12468,113.744,67.60053
12469,127.9767,65.23102
12470,127.1196,68.51538
12471,123.2438,71.76225
12472,132.6527,66.54347
12473,123.5997,66.45278
12474,128.9735,69.74047
12475,129.8696,68.15836
12476,120.1757,66.03258
12477,113.7689,64.73717
12478,112.9359,65.58498
12479,122.2424,66.54497
12480,140.4464,69.41557
12481,148.6669,70.6516
12482,132.2138,69.55188
12483,132.9517,67.89495
12484,138.8578,67.31471
12485,118.195,63.75295
12486,125.6088,67.2233
12487,126.4352,67.54931
12488,122.745,66.91107
12489,122.6279,69.09424
12490,118.5781,67.09958
12491,140.9829,70.47341
12492,127.9623,69.68349
12493,133.3859,68.56579
12494,123.6383,67.43454
12495,115.8177,66.55213
12496,138.3228,68.0387
12497,124.3807,69.78338
12498,131.2025,67.94391
12499,126.9132,66.63849
12500,127.414,68.45079
12501,113.5241,70.07106
12502,114.3171,69.31026
12503,135.6142,71.75837
12504,140.662,69.71622
12505,130.037,66.99944
12506,138.7557,72.48928
12507,117.5711,66.28225
12508,130.7777,66.00195
12509,118.5414,68.5202
12510,121.9478,67.26404
12511,120.8452,65.81057
12512,140.8006,68.39663
12513,139.1849,69.54723
12514,126.3249,68.82906
12515,121.9448,67.68691
12516,110.8007,68.60051
12517,127.5396,67.02558
12518,139.7775,69.32334
12519,123.344,67.76623
12520,109.2005,66.76197
12521,117.2866,67.098
12522,136.63,68.96237
12523,136.6551,66.68073
12524,129.9514,70.07508
12525,126.2915,66.38605
12526,131.9593,69.05442
12527,140.5831,69.49012
12528,128.8785,68.12397
12529,139.1229,68.40195
12530,132.3228,69.40097
12531,143.996,69.55725
12532,126.5518,68.71036
12533,116.8032,65.21573
12534,135.5201,69.36761
12535,139.0078,69.12651
12536,137.6137,66.89099
12537,134.2944,65.4888
12538,135.3887,68.20845
12539,111.8809,66.29682
12540,111.545,67.53607
12541,125.1986,67.54041
12542,144.1664,69.88988
12543,110.9255,68.55332
12544,125.038,67.19021
12545,131.0543,67.35534
12546,138.8885,71.49612
12547,130.4426,68.82757
12548,119.6437,69.11661
12549,127.7079,64.63422
12550,100.557,64.58205
12551,124.2257,65.9946
12552,129.5877,69.0528
12553,154.9924,69.80507
12554,144.9684,68.4173
12555,116.2219,67.12852
12556,117.9136,66.85993
12557,125.4433,68.75888
12558,131.5019,66.11846
12559,112.8034,64.64742
12560,122.1915,65.59808
12561,132.3657,69.41123
12562,118.2363,69.86767
12563,115.3566,67.74429
12564,126.382,69.57154
12565,126.2335,66.93873
12566,130.6583,67.32014
12567,113.2988,67.45694
12568,135.254,70.22599
12569,111.0406,66.03134
12570,119.4007,68.38498
12571,127.0706,68.63206
12572,128.6674,71.10527
12573,116.0219,68.03731
12574,121.7474,66.68726
12575,104.8083,66.76614
12576,122.4718,70.56704
12577,99.72601,64.74464
12578,108.1438,67.86554
12579,121.0529,66.55172
12580,138.9722,70.99403
12581,125.0544,68.30178
12582,134.2875,67.90843
12583,128.9206,68.97747
12584,117.6418,66.45071
12585,112.5733,66.34292
12586,135.0878,68.24008
12587,113.9957,66.51948
12588,121.5109,64.81528
12589,107.3163,65.92603
12590,130.1741,68.65183
12591,107.6702,65.82599
12592,135.9964,70.27704
12593,117.9071,68.84244
12594,133.9838,69.4594
12595,127.0181,67.2644
12596,134.0145,71.28234
12597,125.0073,69.14869
12598,124.9502,69.431
12599,135.0057,71.17918
12600,134.571,66.45775
12601,117.7898,67.25106
12602,135.2021,68.36867
12603,148.6514,68.58773
12604,112.875,64.15953
12605,138.6052,68.69334
12606,148.0597,68.72121
12607,130.667,67.7996
12608,109.5509,64.32884
12609,121.3151,67.22786
12610,137.5583,70.60144
12611,135.2602,68.79806
12612,120.2593,67.94924
12613,96.11534,62.57873
12614,113.0067,68.41549
12615,141.7589,69.01353
12616,139.774,65.74831
12617,132.7127,71.81629
12618,119.1947,69.37019
12619,115.9791,66.40565
12620,135.3749,70.68742
12621,126.0192,66.25324
12622,122.2045,68.71076
12623,116.1981,67.26793
12624,146.6689,69.09202
12625,139.6808,72.35308
12626,134.08,69.04342
12627,143.2831,70.73303
12628,144.1253,68.36911
12629,157.6616,72.1229
12630,120.1835,67.91302
12631,127.2146,70.73081
12632,116.9992,68.66401
12633,127.2348,65.75594
12634,105.3219,65.95131
12635,115.8773,67.46588
12636,132.5026,69.63874
12637,128.1029,68.20571
12638,143.4512,70.12075
12639,128.5652,69.33824
12640,120.0564,65.04011
12641,126.3556,67.13403
12642,117.1063,65.34843
12643,123.7718,70.1839
12644,124.6117,66.3978
12645,134.5751,68.70525
12646,133.0611,68.48066
12647,134.5825,68.83329
12648,127.3152,70.39459
12649,104.3383,65.43292
12650,135.1397,70.09461
12651,154.024,68.76244
12652,128.516,69.35571
12653,132.4941,67.04356
12654,157.8664,72.99632
12655,152.7149,67.38058
12656,116.4536,64.82189
12657,114.6445,66.06893
12658,125.1518,68.60001
12659,131.9155,67.05224
12660,107.9334,66.25923
12661,139.3844,69.41316
12662,144.9464,69.8588
12663,132.8098,69.90593
12664,132.7173,69.7052
12665,140.4612,69.63663
12666,117.8776,67.99399
12667,126.5658,69.70857
12668,133.7583,69.33609
12669,137.2504,71.24983
12670,107.8183,65.96176
12671,135.656,67.58381
12672,129.377,69.98799
12673,147.0146,69.93978
12674,115.6961,68.58929
12675,131.1921,69.65638
12676,126.5642,68.67033
12677,131.6396,69.2782
12678,125.7229,67.07981
12679,136.0609,67.70003
12680,120.4416,68.54715
12681,135.924,69.91993
12682,126.9148,66.98397
12683,108.2565,65.48047
12684,130.6905,69.07402
12685,114.8563,63.83188
12686,122.7798,67.4815
12687,106.3925,66.69107
12688,122.1811,67.34666
12689,116.2769,68.28734
12690,132.4214,71.91512
12691,133.7254,70.24886
12692,137.5719,67.30216
12693,126.039,70.24521
12694,138.9805,69.1209
12695,119.5167,67.3079
12696,129.9471,68.67791
12697,115.5747,68.60468
12698,122.582,66.93601
12699,132.9082,69.67793
12700,91.22631,66.9517
12701,134.6433,68.2565
12702,148.3999,70.76077
12703,136.2413,70.30436
12704,126.7617,69.60703
12705,120.1773,66.90735
12706,117.6816,64.22389
12707,114.8832,64.36145
12708,146.309,71.54765
12709,119.8608,68.14466
12710,127.7214,68.54325
12711,106.2843,64.64412
12712,113.9223,66.19854
12713,141.3379,65.56816
12714,106.1254,66.58173
12715,136.1838,67.63379
12716,141.9638,70.49459
12717,124.9465,70.17511
12718,131.6294,67.13912
12719,132.4381,70.74149
12720,142.8177,69.09462
12721,127.436,67.47896
12722,143.5287,68.55825
12723,147.9838,69.07966
12724,121.3196,70.35436
12725,92.59193,62.70318
12726,138.9259,67.59562
12727,140.0075,68.14798
12728,155.7563,69.27571
12729,120.2972,69.07472
12730,117.6279,69.09439
12731,130.4149,68.6144
12732,89.1971,62.398
12733,139.877,69.12922
12734,126.0962,67.33389
12735,131.736,65.08376
12736,137.2863,71.12569
12737,117.5196,68.07031
12738,117.5058,65.54023
12739,124.7668,70.37267
12740,124.5331,65.68487
12741,127.773,65.1396
12742,148.5491,72.15147
12743,103.6491,65.05276
12744,95.01295,65.00704
12745,134.7143,69.52238
12746,114.55,66.51322
12747,138.3081,70.00383
12748,123.4941,65.98143
12749,101.1344,66.13459
12750,138.228,69.87842
12751,126.0355,66.66719
12752,139.7169,66.89316
12753,122.879,68.49506
12754,126.5041,66.52004
12755,114.4191,67.96291
12756,126.7682,66.29951
12757,120.3446,70.03377
12758,107.0425,66.20352
12759,124.1618,68.22162
12760,132.5046,68.33014
12761,130.3999,66.68585
12762,112.6146,65.81999
12763,119.7033,66.79436
12764,115.3835,70.05224
12765,124.7241,66.30361
12766,121.5372,65.92122
12767,138.7443,71.33496
12768,131.6449,65.93792
12769,119.4744,66.80261
12770,127.7094,67.88451
12771,124.3734,68.57765
12772,131.859,67.63851
12773,128.5003,67.44645
12774,132.6894,70.78508
12775,114.1363,66.20549
12776,101.5315,64.01757
12777,144.765,69.51099
12778,100.7474,66.19759
12779,137.3945,68.114
12780,114.6844,68.89748
12781,128.0759,66.08796
12782,140.7693,65.69337
12783,130.5163,66.84988
12784,126.5235,68.13243
12785,121.6208,65.85355
12786,111.3949,66.46148
12787,135.7384,70.16892
12788,126.461,70.47648
12789,125.6376,68.83992
12790,124.5737,68.16224
12791,115.3657,69.75698
12792,121.7021,67.07932
12793,133.9175,66.45796
12794,124.2443,68.10467
12795,148.1467,70.18297
12796,136.7636,71.06812
12797,137.2242,66.12689
12798,132.5,70.02419
12799,110.9671,63.95983
12800,138.0009,68.29421
12801,125.2584,66.78712
12802,118.2843,70.31549
12803,115.7531,67.87672
12804,115.7612,64.98948
12805,103.3949,65.73625
12806,113.77,67.18713
12807,111.5551,63.7027
12808,146.7823,72.22326
12809,125.3766,68.74167
12810,122.7266,64.83708
12811,130.0423,67.87607
12812,118.0533,67.37786
12813,129.3106,65.1186
12814,125.7028,69.23622
12815,111.4222,65.09077
12816,126.3652,70.31072
12817,129.7347,68.26941
12818,137.9234,67.6398
12819,122.7599,66.55938
12820,142.6513,68.89767
12821,138.6194,67.73688
12822,133.8572,69.4266
12823,121.8042,69.1415
12824,138.8487,70.88688
12825,134.3789,67.4992
12826,129.2513,67.48566
12827,122.6509,65.80458
12828,108.9489,69.4832
12829,112.0785,64.95436
12830,111.2181,66.4238
12831,120.5562,67.79983
12832,145.1015,70.35784
12833,124.9365,65.93427
12834,152.714,72.14741
12835,141.9567,69.02285
12836,114.0617,67.95237
12837,120.3929,64.88273
12838,108.9186,66.88904
12839,121.259,68.16321
12840,126.8506,67.31487
12841,138.0774,70.8218
12842,125.0231,69.2295
12843,116.7557,67.98989
12844,147.7595,69.10378
12845,114.6411,65.19866
12846,130.9471,70.6943
12847,141.4925,67.95665
12848,110.6855,64.71795
12849,121.1735,67.77693
12850,109.8503,66.65039
12851,114.5278,68.66554
12852,141.8837,70.60726
12853,131.3756,71.14677
12854,120.6284,66.39228
12855,115.0054,66.31944
12856,142.5636,68.59114
12857,114.6814,69.32005
12858,131.297,69.02579
12859,135.0288,69.92046
12860,109.8219,69.21391
12861,135.185,70.50711
12862,122.0414,68.22468
12863,125.1623,64.42053
12864,121.3495,66.66605
12865,134.2611,66.25687
12866,114.318,69.05579
12867,101.3054,63.6611
12868,140.3781,65.78795
12869,102.3367,65.16658
12870,135.4779,68.15122
12871,135.9126,69.38984
12872,122.6126,65.78621
12873,120.6736,68.2597
12874,124.3154,69.52348
12875,130.1638,68.04861
12876,133.7183,65.09478
12877,126.3504,67.92363
12878,136.9789,67.96986
12879,125.9746,68.83982
12880,119.8167,66.47793
12881,128.9968,69.22774
12882,132.8417,66.9221
12883,120.0603,68.83985
12884,167.8045,71.58499
12885,137.9769,68.54065
12886,117.7984,66.50759
12887,126.927,69.98011
12888,122.0349,70.8198
12889,127.4661,67.05275
12890,143.762,68.3326
12891,132.012,68.9573
12892,137.6082,67.34256
12893,128.8965,71.28917
12894,130.0066,68.7694
12895,126.3372,68.12962
12896,117.4012,66.39812
12897,137.3238,65.23885
12898,127.4717,66.44001
12899,137.8625,70.93311
12900,128.5575,67.31072
12901,130.6364,70.72584
12902,126.047,68.11148
12903,147.0739,68.46257
12904,114.4355,68.0129
12905,131.5032,66.96139
12906,127.3903,68.42376
12907,127.5051,69.0915
12908,130.7118,67.83572
12909,116.4421,67.0104
12910,132.8359,67.9803
12911,140.1526,69.40901
12912,143.5168,68.17666
12913,122.6466,68.82236
12914,120.2946,69.59401
12915,139.6795,69.79599
12916,123.7094,69.57154
12917,130.3693,66.17372
12918,145.1008,68.56311
12919,148.8339,68.00701
12920,120.9951,68.20627
12921,124.8028,68.41836
12922,124.0546,66.87925
12923,128.4136,67.17012
12924,134.9587,67.01381
12925,122.9582,66.27923
12926,128.7993,66.31152
12927,129.8299,67.42453
12928,129.1298,67.2625
12929,115.8562,66.85661
12930,119.1643,68.30887
12931,146.1098,67.3835
12932,150.9456,70.43142
12933,141.3873,69.94726
12934,135.8499,69.17938
12935,116.9042,66.56538
12936,143.4218,68.67972
12937,99.80369,64.81954
12938,126.5028,70.49047
12939,126.735,68.10777
12940,125.2798,68.41482
12941,120.8053,68.2052
12942,133.1455,64.71503
12943,114.6888,65.65007
12944,133.7564,70.11281
12945,122.9566,66.9713
12946,124.9457,67.37563
12947,119.9669,70.20955
12948,117.7954,65.60368
12949,126.8598,65.99327
12950,114.9245,64.12511
12951,113.589,67.89782
12952,126.3972,69.76854
12953,123.661,66.68039
12954,129.1532,71.3082
12955,153.6931,68.92387
12956,137.4036,70.98202
12957,121.8786,70.09326
12958,123.8796,68.2703
12959,130.4136,68.43097
12960,122.9673,67.48521
12961,124.4946,65.28618
12962,128.2417,69.12615
12963,135.7679,70.05579
12964,121.7592,66.26599
12965,126.609,67.66477
12966,137.2435,67.29123
12967,118.0382,68.77873
12968,137.5337,69.70939
12969,141.8843,70.67986
12970,139.9762,69.66769
12971,132.4239,67.15104
12972,135.7329,68.98937
12973,124.1274,67.42939
12974,137.1755,67.78729
12975,145.4739,64.43099
12976,121.8942,67.67702
12977,132.7112,69.99401
12978,117.6143,69.71816
12979,133.882,69.41796
12980,123.9581,64.96373
12981,132.6457,67.53047
12982,129.1492,69.31009
12983,134.3405,66.40906
12984,128.4416,68.40781
12985,114.8763,66.74614
12986,124.9848,67.0559
12987,111.9708,69.04014
12988,135.6318,69.84443
12989,109.8296,68.11787
12990,127.1728,67.96711
12991,109.7383,64.26845
12992,113.3612,66.38069
12993,141.0062,69.65186
12994,111.4264,67.50995
12995,149.7418,68.59905
12996,113.4099,65.38762
12997,139.7871,69.754
12998,122.4853,66.40135
12999,119.6409,69.97896
13000,133.772,69.31752
13001,144.3102,65.80662
13002,140.6987,66.85982
13003,135.4761,70.3717
13004,129.2973,66.50564
13005,121.9226,66.29807
13006,138.0529,70.79659
13007,143.6876,66.9188
13008,101.8559,67.86452
13009,135.6449,69.26225
13010,115.8313,63.83449
13011,127.3747,68.60409
13012,123.9735,67.03402
13013,119.7485,67.39559
13014,131.9907,65.21454
13015,126.7902,68.28765
13016,128.4257,69.10579
13017,130.4412,68.35335
13018,127.7648,68.07782
13019,132.4672,67.84152
13020,127.6072,65.28594
13021,122.6322,68.1933
13022,114.4872,67.74053
13023,123.7627,67.04758
13024,137.16,65.4041
13025,115.5937,66.17018
13026,116.272,66.80868
13027,125.8577,67.29029
13028,116.7931,70.09532
13029,120.9025,66.80156
13030,118.1354,66.63488
13031,125.3899,69.56506
13032,128.7028,70.60646
13033,130.4404,71.964
13034,106.3826,66.99211
13035,124.5983,64.63998
13036,113.8868,64.46369
13037,118.8642,67.48073
13038,149.722,71.0274
13039,124.7905,66.57652
13040,130.9752,68.8576
13041,118.0379,66.25434
13042,119.9239,68.59622
13043,124.2969,70.5651
13044,135.3963,68.19129
13045,145.9199,68.631
13046,121.817,66.95137
13047,120.4355,65.73162
13048,131.8885,69.39596
13049,155.2243,68.4177
13050,118.7651,68.5373
13051,119.7408,65.89888
13052,134.9478,71.79395
13053,126.0336,64.61857
13054,135.7588,67.95083
13055,120.7578,69.24678
13056,117.0254,69.09927
13057,117.8159,68.66631
13058,128.4943,67.96796
13059,110.7174,68.36887
13060,127.7524,66.49471
13061,133.2153,66.10701
13062,150.5807,69.66455
13063,127.1952,70.8961
13064,119.1795,63.23763
13065,117.7393,67.19734
13066,123.0461,67.85778
13067,131.9317,67.22801
13068,131.1593,69.7057
13069,107.803,68.84395
13070,133.7865,72.34677
13071,134.0578,71.26584
13072,122.8241,69.44174
13073,118.7096,67.29233
13074,101.159,66.81163
13075,128.1226,68.86359
13076,126.8115,66.49126
13077,140.7966,68.04236
13078,122.6033,70.0192
13079,130.1143,67.83242
13080,138.989,69.44946
13081,116.3762,67.26935
13082,127.1921,66.54396
13083,118.2566,70.04568
13084,112.4253,66.75437
13085,104.1932,64.46778
13086,111.022,66.85722
13087,133.9342,67.45724
13088,132.5114,69.45109
13089,129.8988,66.60452
13090,131.6097,67.06108
13091,113.0609,68.42116
13092,116.8366,69.493
13093,140.5955,70.46411
13094,112.8921,68.9279
13095,122.0211,64.0927
13096,120.2619,69.8857
13097,133.7989,70.98109
13098,134.2516,70.75683
13099,122.7467,69.29064
13100,118.8282,67.34605
13101,145.4865,71.60653
13102,127.9355,68.73423
13103,132.2244,70.23183
13104,128.6208,67.73289
13105,119.7817,64.52831
13106,116.8298,66.63655
13107,116.2196,69.76077
13108,127.0848,65.56703
13109,121.1138,68.77343
13110,140.9985,69.40668
13111,137.473,69.43534
13112,142.7223,68.30511
13113,115.913,63.7744
13114,128.3344,65.68321
13115,120.9561,68.33718
13116,147.7559,69.86703
13117,124.3421,65.7249
13118,130.2268,68.1319
13119,139.7271,70.9089
13120,108.6559,67.84388
13121,133.2515,67.27281
13122,124.3751,66.14906
13123,118.8748,67.9919
13124,129.3329,67.75147
13125,126.1978,69.95487
13126,130.0705,65.25717
13127,136.2792,68.78511
13128,144.8563,68.53751
13129,120.6248,66.68688
13130,129.3868,65.88737
13131,124.5234,67.70939
13132,116.9152,63.53168
13133,139.4006,69.49591
13134,133.0404,70.25639
13135,142.8504,68.33535
13136,143.3398,68.20992
13137,131.4263,71.61247
13138,133.0776,68.30837
13139,128.3906,68.79576
13140,110.656,66.11011
13141,151.2357,71.17064
13142,132.1259,65.96844
13143,131.419,69.49436
13144,130.2737,66.1988
13145,124.3257,67.05559
13146,136.5632,70.82173
13147,136.8583,67.84611
13148,112.6355,66.01755
13149,124.778,66.2288
13150,133.0192,66.66816
13151,131.4137,65.48562
13152,148.1053,67.62
13153,119.503,68.82866
13154,126.7202,68.43031
13155,112.4524,64.88057
13156,129.2147,70.71452
13157,126.0144,68.29645
13158,128.5564,68.57851
13159,101.8834,65.66804
13160,126.9565,68.35718
13161,121.8879,68.30827
13162,114.888,67.97439
13163,110.3052,65.44622
13164,135.3551,66.41683
13165,107.941,67.76647
13166,112.8635,70.12719
13167,119.4764,66.45294
13168,132.5905,67.25909
13169,140.1277,67.90183
13170,118.1968,65.12247
13171,137.335,70.54615
13172,127.8738,67.93419
13173,131.5761,68.4073
13174,125.3733,68.0543
13175,125.5772,66.81613
13176,156.698,71.46482
13177,130.4507,66.1986
13178,131.1426,67.78284
13179,137.0717,65.98122
13180,119.8668,71.18172
13181,107.6969,66.63714
13182,108.4938,65.21006
13183,145.489,72.02198
13184,130.4849,67.73998
13185,118.4648,66.80834
13186,151.5249,69.82781
13187,134.8918,69.066
13188,130.8209,67.74345
13189,112.3061,69.05112
13190,104.3853,65.9683
13191,129.2356,69.13584
13192,130.2442,67.40931
13193,130.3329,67.92429
13194,122.1128,68.87862
13195,147.0279,70.78535
13196,116.9758,67.94063
13197,124.1189,68.55731
13198,143.184,67.95809
13199,124.7983,67.14299
13200,135.487,66.31973
13201,123.4288,69.86703
13202,128.6677,70.34807
13203,118.3628,68.33013
13204,126.0558,69.25117
13205,119.8007,69.50442
13206,136.3069,64.7488
13207,136.9996,71.18038
13208,136.4564,68.20414
13209,138.9231,67.20821
13210,129.9965,68.09341
13211,133.9151,67.57946
13212,121.0705,66.36966
13213,115.5771,70.44008
13214,118.1955,69.59612
13215,141.6274,73.18845
13216,114.1008,64.8038
13217,116.9479,63.38823
13218,122.0094,68.42439
13219,130.3053,68.20646
13220,124.3275,68.47766
13221,109.9892,68.13698
13222,120.0656,66.5642
13223,142.782,71.6742
13224,128.7431,67.05255
13225,117.8856,68.85466
13226,122.2601,68.65248
13227,110.911,64.16886
13228,142.7395,67.16001
13229,123.8455,65.06853
13230,136.5818,69.67259
13231,135.4397,67.28347
13232,129.4083,69.90543
13233,113.8244,66.39269
13234,132.1928,69.0075
13235,128.4623,68.90949
13236,108.1906,66.02741
13237,130.7162,68.22004
13238,136.1507,70.8693
13239,117.714,64.98984
13240,119.9848,67.12295
13241,123.3862,67.83454
13242,140.0149,70.74203
13243,103.4251,64.27586
13244,125.9597,68.62938
13245,129.9557,71.83546
13246,124.1999,69.13802
13247,135.7985,69.14398
13248,123.7869,69.86294
13249,122.3199,68.0071
13250,119.2213,64.28003
13251,98.27368,64.80749
13252,137.1619,68.44135
13253,118.3226,67.33811
13254,111.8243,66.23568
13255,135.7816,65.38226
13256,127.6917,69.70013
13257,131.4104,70.21141
13258,127.8096,67.25972
13259,126.6439,68.19324
13260,127.2285,69.34903
13261,136.3402,70.82622
13262,145.2939,68.95895
13263,123.3383,66.35313
13264,113.0354,67.70155
13265,126.4426,66.01282
13266,121.8473,64.67146
13267,116.2627,65.26196
13268,126.3531,64.32105
13269,114.3672,68.19311
13270,138.5337,70.63372
13271,137.0611,67.32161
13272,134.9462,69.07423
13273,112.8386,67.38292
13274,110.6838,66.9492
13275,135.2223,69.37345
13276,128.3909,67.17327
13277,113.3591,64.82297
13278,131.9008,69.74366
13279,122.8494,69.05523
13280,119.1168,68.52817
13281,135.7006,65.77416
13282,129.384,70.49366
13283,135.0245,71.53026
13284,110.3596,68.16348
13285,153.1741,70.15896
13286,141.0451,68.67804
13287,118.5714,64.07479
13288,99.81515,65.63973
13289,129.3775,67.91191
13290,146.1935,67.775
13291,132.9471,69.18617
13292,131.7207,68.01384
13293,117.7949,62.48941
13294,127.3995,67.96079
13295,134.2977,67.82376
13296,111.183,66.92886
13297,134.5976,67.39775
13298,143.8567,67.41853
13299,118.2815,66.08383
13300,119.7774,69.40233
13301,124.3332,68.42976
13302,126.7226,68.65284
13303,110.5105,67.71085
13304,113.5576,66.92357
13305,128.3507,67.28097
13306,132.2953,67.60201
13307,120.7939,69.39436
13308,113.4298,66.10454
13309,129.8796,68.63883
13310,119.3294,66.93124
13311,134.1469,66.52196
13312,118.0702,64.39478
13313,127.3809,67.87061
13314,121.1751,70.43201
13315,118.6765,70.40373
13316,127.3501,68.88718
13317,124.0148,69.10626
13318,131.5479,69.20993
13319,127.1894,66.95677
13320,139.2787,68.55278
13321,121.2197,67.34935
13322,146.126,70.08442
13323,120.4965,66.55493
13324,134.5794,68.39772
13325,127.7031,69.17551
13326,130.9674,67.88832
13327,151.7222,69.23136
13328,136.1953,66.39321
13329,129.0251,66.29156
13330,133.8416,69.27872
13331,123.7323,67.04849
13332,120.447,66.08908
13333,106.4048,65.40789
13334,100.5481,64.41176
13335,147.0279,68.99911
13336,98.96049,63.96038
13337,111.6628,67.25019
13338,138.9752,70.13072
13339,154.7801,73.11393
13340,135.4161,68.46228
13341,131.0502,69.36312
13342,113.1035,64.95313
13343,106.2152,66.01722
13344,114.7051,66.2941
13345,125.1185,70.67693
13346,135.8197,67.33243
13347,127.6135,63.68425
13348,125.9922,67.05486
13349,125.7925,71.57334
13350,149.5795,70.74414
13351,123.895,67.90413
13352,134.9732,70.23876
13353,143.3147,66.42802
13354,120.5478,68.27668
13355,132.964,69.23481
13356,124.8096,66.24127
13357,150.798,71.24159
13358,106.6067,64.23067
13359,129.562,68.13972
13360,138.8618,70.5219
13361,123.557,68.80228
13362,122.5102,71.47939
13363,117.2567,66.25554
13364,125.1901,67.65893
13365,118.1862,66.24544
13366,117.9695,69.4015
13367,124.7147,63.68623
13368,117.4804,67.70352
13369,97.81632,64.58855
13370,121.7761,67.90312
13371,132.5327,69.31825
13372,133.8886,68.78074
13373,103.7879,65.16747
13374,123.8458,67.39659
13375,100.447,64.41103
13376,139.9332,71.47445
13377,114.2059,66.08011
13378,127.9635,69.12359
13379,142.0535,70.18251
13380,149.3159,69.52844
13381,124.7121,65.45636
13382,133.2988,72.1365
13383,112.954,64.01521
13384,121.8452,66.94399
13385,129.2601,70.76624
13386,127.1223,67.1248
13387,137.6657,70.91403
13388,96.98373,69.05992
13389,132.286,68.87014
13390,139.1888,70.56427
13391,140.9494,68.74068
13392,133.5623,66.04751
13393,131.3287,71.5113
13394,131.3793,67.61109
13395,120.4534,67.65123
13396,130.3283,69.26124
13397,111.5429,68.05308
13398,120.3896,70.66922
13399,115.5336,63.44163
13400,114.6908,66.15659
13401,146.4593,68.17946
13402,122.2184,67.26248
13403,135.2309,69.54205
13404,117.6804,68.23248
13405,133.9223,68.37902
13406,112.1593,63.64125
13407,141.1508,71.46636
13408,140.8013,69.26616
13409,155.7611,69.24025
13410,121.5092,67.95744
13411,123.9898,66.88315
13412,130.8852,69.59355
13413,136.9528,70.21228
13414,109.2297,66.76888
13415,134.7424,67.03536
13416,135.6775,72.72333
13417,149.2486,71.27092
13418,120.8985,70.04237
13419,125.4023,67.30938
13420,142.0399,70.92362
13421,136.8164,70.86617
13422,125.1008,71.16906
13423,126.8942,71.27803
13424,134.2947,69.02346
13425,142.0952,70.32898
13426,110.0386,64.65613
13427,116.1683,68.30144
13428,129.2719,68.02501
13429,135.4922,69.54645
13430,120.5153,69.66515
13431,120.8916,66.61978
13432,144.7056,70.70351
13433,123.4342,66.84578
13434,104.7945,66.91022
13435,117.2765,70.46769
13436,125.5647,67.7792
13437,107.2109,65.6698
13438,132.8552,66.92797
13439,142.0706,66.83788
13440,125.9366,66.2109
13441,137.7854,71.51674
13442,127.4162,69.25899
13443,128.5337,66.38182
13444,103.9803,67.98866
13445,121.7137,69.10657
13446,128.6671,66.93244
13447,111.3942,68.78738
13448,127.9976,71.69889
13449,155.8226,71.58625
13450,123.7852,70.22459
13451,129.0836,67.80333
13452,141.1636,66.99804
13453,126.4284,66.69938
13454,107.4346,67.81842
13455,102.8837,65.52188
13456,112.6468,66.26517
13457,132.1592,66.61056
13458,135.7117,69.2276
13459,131.289,69.76883
13460,126.2261,67.25415
13461,146.1599,71.94325
13462,131.4166,70.42889
13463,135.2424,69.14838
13464,117.5543,66.35698
13465,120.2195,67.72308
13466,144.6047,69.32816
13467,119.0143,67.18685
13468,128.0163,64.98016
13469,131.0541,69.50141
13470,117.7252,66.21749
13471,146.4228,66.87048
13472,110.8618,67.26667
13473,118.8636,68.84698
13474,137.3837,69.64577
13475,127.5529,68.42511
13476,130.6234,66.12824
13477,118.7096,66.50649
13478,117.7128,68.22237
13479,132.2301,70.89547
13480,129.8035,66.49191
13481,110.2858,65.92614
13482,133.4747,70.60162
13483,125.1461,69.90771
13484,135.0448,68.17237
13485,114.7389,67.93822
13486,127.2478,67.26702
13487,134.1138,70.93422
13488,132.7763,65.43279
13489,136.0545,68.50404
13490,124.1597,65.32412
13491,124.869,67.15877
13492,104.5371,64.08903
13493,119.364,64.87852
13494,112.3071,68.06382
13495,138.274,67.85512
13496,136.9217,68.69451
13497,138.6279,71.83913
13498,134.195,72.68296
13499,129.5139,72.97709
13500,111.9045,68.69342
13501,125.2037,68.68038
13502,135.1449,70.61549
13503,133.3172,68.58312
13504,122.0944,67.87132
13505,133.484,67.36301
13506,125.7454,70.012
13507,140.3572,71.00838
13508,153.5616,69.54254
13509,126.9459,67.29908
13510,133.2555,68.91619
13511,110.6282,66.98198
13512,131.6131,67.52527
13513,153.1047,68.68913
13514,145.1079,68.0705
13515,106.6298,65.34667
13516,129.4259,68.27458
13517,138.6668,68.43948
13518,125.4484,68.63517
13519,115.5298,65.9169
13520,121.4015,68.75507
13521,121.0915,67.50336
13522,119.5916,67.35686
13523,123.4175,68.74911
13524,125.1802,65.82688
13525,100.9581,63.66383
13526,123.5122,66.73418
13527,121.9292,68.7669
13528,115.3714,63.50262
13529,125.1451,67.76649
13530,123.7199,68.57622
13531,135.5441,69.26441
13532,122.2247,69.68345
13533,124.5403,68.79655
13534,149.4462,71.45548
13535,107.519,67.08221
13536,107.8446,66.30983
13537,130.3873,67.05289
13538,112.7728,66.69178
13539,122.5769,67.73043
13540,137.312,68.00003
13541,102.5589,66.63813
13542,108.267,65.65274
13543,113.4516,69.22019
